"id","ReceiptNo","DOP","ClassRegisterID","Admission","Tuition","Transport","Uniform","Lunch","Exams","BookLvy","Activity","OtheLvy"
"1386","7990","2021-06-08","555","0.00","2000.00","0.00","0.00","500.00","200.00","200.00","100.00","0.00"
"1387","7991","2021-06-14","503","0.00","1700.00","1800.00","0.00","1200.00","0.00","0.00","0.00","300.00"
"1388","7993","2021-06-10","541","0.00","30.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1389","7994","2021-06-10","558","0.00","30.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1390","7995","2021-06-17","549","0.00","600.00","2400.00","700.00","1800.00","200.00","200.00","100.00","1000.00"
"1391","7996","2021-06-17","549","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1392","7997","2021-06-17","433","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1393","7998","2021-06-17","671","0.00","0.00","0.00","0.00","300.00","0.00","0.00","0.00","0.00"
"1394","7999","2021-06-16","676","0.00","900.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1396","8001","2021-06-14","566","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1397","8002","2021-06-18","627","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1398","8003","2021-06-18","587","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1399","8004","2021-06-18","455","0.00","0.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00"
"1400","8005","2021-06-08","573","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1401","8006","2021-06-18","651","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1405","8009","2021-06-21","475","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1406","8010","2021-06-21","622","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1407","8011","2021-06-21","579","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1408","8012","2021-06-20","581","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1409","8013","2021-06-21","548","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1410","8014","2021-06-21","450","0.00","1200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1411","8015","2021-06-21","452","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1414","8016","2021-06-21","478","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1415","8017","2021-06-21","463","0.00","900.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1416","8018","2021-06-20","656","0.00","0.00","650.00","0.00","600.00","0.00","0.00","0.00","50.00"
"1417","8019","2021-06-20","577","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1418","8020","2021-06-20","613","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1421","8021","2021-06-20","500","0.00","0.00","600.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1422","8022","2021-06-20","566","0.00","1500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1423","8023","2021-06-20","598","0.00","800.00","100.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1424","8024","2021-06-20","562","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1425","8025","2021-06-21","476","0.00","650.00","0.00","0.00","0.00","200.00","150.00","0.00","0.00"
"1426","8026","2021-06-21","630","0.00","0.00","500.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1427","8027","2021-06-21","465","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1428","8028","2021-06-22","620","0.00","0.00","600.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1430","8030","2021-06-21","649","0.00","900.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1431","8031","2021-06-22","631","0.00","400.00","900.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1432","8032","2021-06-22","486","0.00","1200.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1434","8034","2021-06-22","533","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1435","8035","2021-06-22","672","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1436","8041","2021-06-22","468","0.00","1800.00","2100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1437","8042","2021-06-22","531","0.00","1200.00","900.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1438","8043","2021-06-22","488","0.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1439","8045","2021-06-23","483","0.00","1300.00","600.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1440","8046","2021-06-23","564","0.00","1300.00","600.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1441","8047","2021-06-23","643","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1442","8048","2021-06-23","516","0.00","500.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1443","8049","2021-06-23","638","0.00","900.00","1400.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1444","8050","2021-06-23","507","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1445","8051","2021-06-22","553","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1446","8052","2021-06-24","609","0.00","850.00","1000.00","0.00","600.00","0.00","0.00","0.00","50.00"
"1448","8054","2021-06-22","415","0.00","1800.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1449","8055","2021-06-23","683","0.00","100.00","900.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1450","8056","2021-06-23","447","0.00","2700.00","1300.00","1100.00","600.00","0.00","0.00","20.00","0.00"
"1451","8057","2021-06-24","460","0.00","500.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1452","8058","2021-06-24","461","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1453","8059","2021-06-23","447","0.00","0.00","500.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1454","8060","2021-06-23","551","0.00","1100.00","1800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1455","8061","2021-06-23","470","0.00","1700.00","1800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1456","8062","2021-06-25","603","0.00","600.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1457","8063","2021-06-25","588","0.00","600.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1458","8064","2021-06-25","528","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1459","8065","2021-06-25","674","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1460","8066","2021-06-11","495","0.00","2700.00","1800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1461","8067","2021-06-28","571","0.00","350.00","1400.00","0.00","1200.00","0.00","0.00","50.00","0.00"
"1462","8068","2021-06-28","86","0.00","0.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00"
"1463","8069","2021-06-28","457","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1464","8071","2021-06-28","530","0.00","1500.00","1400.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1465","8072","2021-06-28","582","0.00","480.00","0.00","0.00","0.00","200.00","200.00","100.00","20.00"
"1466","8073","2021-06-28","416","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","700.00"
"1467","8074","2021-06-28","587","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1468","8075","2021-06-28","627","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1469","8076","2021-06-28","645","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1472","8077","2021-06-28","487","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1473","8078","2021-06-28","444","0.00","350.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00"
"1474","8079","2021-06-28","619","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1475","8080","2021-06-28","437","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1476","8082","2021-06-28","492","0.00","0.00","0.00","1600.00","350.00","50.00","0.00","0.00","0.00"
"1477","8083","2021-06-28","606","0.00","260.00","0.00","0.00","1200.00","200.00","200.00","140.00","0.00"
"1478","8084","2021-06-28","498","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1479","8085","2021-06-28","472","0.00","100.00","700.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1480","8086","2021-06-28","567","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1481","8087","2021-06-28","605","0.00","1900.00","900.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1482","8088","2021-06-28","552","0.00","150.00","700.00","0.00","0.00","150.00","0.00","0.00","0.00"
"1483","8089","2021-06-28","557","0.00","0.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00"
"1484","8090","2021-06-28","666","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1485","8091","2021-06-28","448","0.00","0.00","0.00","150.00","0.00","0.00","0.00","0.00","0.00"
"1486","8092","2021-06-28","441","0.00","950.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00"
"1487","8093","2021-06-28","660","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1488","8094","2021-06-28","601","0.00","500.00","0.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1489","8095","2021-06-28","535","0.00","1200.00","0.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1490","8096","2021-06-28","656","0.00","1250.00","50.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1491","8097","2021-06-28","589","0.00","300.00","2200.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1492","8098","2021-06-28","467","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1493","8100","2021-06-28","590","0.00","500.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1494","8101","2021-06-29","614","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00"
"1495","8102","2021-06-29","662","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1496","8103","2021-06-29","539","0.00","500.00","1400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1497","8104","2021-06-29","644","0.00","500.00","1400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1498","8105","2021-06-29","628","0.00","200.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1499","8106","2021-06-29","607","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1500","8107","2021-06-29","607","0.00","0.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00"
"1501","8108","2021-06-29","664","0.00","0.00","0.00","500.00","0.00","0.00","0.00","0.00","0.00"
"1502","8109","2021-06-29","561","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1503","8110","2021-06-29","543","0.00","200.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1504","8111","2021-06-29","494","0.00","500.00","0.00","0.00","0.00","200.00","0.00","0.00","0.00"
"1505","8114","2021-06-28","672","0.00","100.00","0.00","0.00","0.00","0.00","0.00","0.00","700.00"
"1506","8115","2021-06-14","537","0.00","200.00","1800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1507","8116","2021-06-29","525","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1508","8117","2021-06-29","431","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1509","8118","2021-06-19","573","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1510","8119","2021-06-29","573","0.00","1600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1511","8120","2021-05-24","520","0.00","700.00","0.00","0.00","300.00","200.00","200.00","100.00","0.00"
"1512","8121","2021-05-24","636","0.00","900.00","0.00","0.00","100.00","200.00","200.00","100.00","0.00"
"1513","8053","2021-06-24","610","0.00","850.00","1000.00","0.00","0.00","600.00","0.00","0.00","50.00"
"1514","8122","2021-06-30","607","0.00","0.00","0.00","1100.00","0.00","0.00","0.00","0.00","0.00"
"1515","8123","2021-06-30","664","0.00","0.00","0.00","1100.00","0.00","0.00","0.00","0.00","0.00"
"1516","8124","2021-06-30","575","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1517","8126","2021-05-16","660","0.00","900.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1518","8127","2021-05-14","441","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1519","8128","2021-06-14","594","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1520","8129","2021-07-01","613","0.00","1100.00","1900.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1521","8130","2021-07-01","577","0.00","1100.00","1960.00","0.00","1200.00","0.00","0.00","0.00","500.00"
"1522","8131","2021-07-01","577","0.00","0.00","0.00","400.00","0.00","0.00","0.00","0.00","0.00"
"1523","8132","2021-07-01","613","0.00","0.00","0.00","400.00","0.00","0.00","0.00","0.00","0.00"
"1524","8134","2021-06-29","550","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1525","8135","2021-06-30","677","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1526","8136","2021-07-01","499","0.00","2600.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1527","8138","2021-07-02","451","0.00","900.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1528","8139","2021-07-02","540","0.00","0.00","1100.00","0.00","600.00","0.00","0.00","0.00","500.00"
"1529","8143","2021-06-28","555","0.00","0.00","1300.00","0.00","700.00","0.00","0.00","0.00","500.00"
"1530","8144","2021-07-02","623","0.00","1600.00","2100.00","0.00","1300.00","0.00","0.00","0.00","0.00"
"1531","8145","2021-07-02","630","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1532","8148","2021-07-05","622","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1533","8149","2021-07-05","646","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1534","8150","2021-07-05","661","0.00","400.00","0.00","0.00","0.00","0.00","0.00","100.00","0.00"
"1535","8151","2021-07-05","565","0.00","600.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1536","8152","2021-07-05","475","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1537","8153","2021-07-05","604","0.00","950.00","0.00","0.00","0.00","0.00","0.00","0.00","50.00"
"1538","8154","2021-07-05","481","0.00","950.00","0.00","0.00","0.00","0.00","0.00","50.00","0.00"
"1539","8155","2021-07-05","619","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1540","8156","2021-07-05","669","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1541","8157","2021-07-05","532","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1542","8159","2021-07-05","554","0.00","400.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1543","8160","2021-07-05","427","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1544","8161","2021-07-05","440","0.00","1200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1545","8162","2021-07-05","633","0.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1546","8163","2021-07-05","516","0.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1547","8164","2021-07-05","512","0.00","1400.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1548","8165","2021-07-05","651","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1549","8166","2021-07-05","502","0.00","200.00","200.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1550","8167","2021-07-05","556","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1551","8168","2021-07-01","435","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1552","8169","2021-07-01","446","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1553","8170","2021-07-05","548","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1554","8171","2021-07-05","484","0.00","0.00","3300.00","0.00","1700.00","0.00","0.00","0.00","0.00"
"1555","8172","2021-07-05","679","0.00","0.00","800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1556","8173","2021-07-05","457","0.00","450.00","0.00","0.00","0.00","0.00","200.00","50.00","0.00"
"1557","8174","2021-07-05","411","0.00","400.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1558","8175","2021-07-05","544","0.00","980.00","0.00","0.00","0.00","200.00","200.00","100.00","520.00"
"1559","8176","2021-07-05","507","0.00","800.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1560","8177","2021-07-05","443","0.00","750.00","0.00","0.00","0.00","200.00","0.00","50.00","0.00"
"1561","8178","2021-07-05","538","0.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1562","8179","2021-07-05","579","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1563","8180","2021-07-05","611","0.00","1050.00","1500.00","0.00","0.00","200.00","200.00","100.00","50.00"
"1564","8181","2021-07-05","546","0.00","1050.00","1500.00","1200.00","0.00","200.00","200.00","100.00","0.00"
"1567","8182","2021-07-05","418","0.00","1650.00","1500.00","0.00","0.00","200.00","500.00","100.00","0.00"
"1568","8183","2021-07-05","517","0.00","350.00","1500.00","1200.00","0.00","200.00","200.00","100.00","0.00"
"1569","8185","2021-07-05","567","0.00","0.00","400.00","0.00","100.00","0.00","0.00","0.00","500.00"
"1570","8186","2021-07-05","449","0.00","2700.00","0.00","0.00","1750.00","0.00","0.00","0.00","0.00"
"1571","8187","2021-07-05","680","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1572","8188","2021-07-05","416","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1573","8189","2021-07-05","509","0.00","1300.00","0.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1574","8190","2021-07-05","528","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1575","8191","2021-07-05","649","0.00","300.00","0.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1576","8192","2021-07-05","637","0.00","0.00","800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1577","8193","2021-07-05","627","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1578","8194","2021-07-05","587","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1579","8195","2021-07-05","552","0.00","0.00","700.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1580","8196","2021-07-05","513","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1581","8197","2021-07-05","468","0.00","0.00","0.00","0.00","500.00","0.00","0.00","0.00","0.00"
"1582","8198","2021-07-05","537","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1583","8199","2021-07-03","676","0.00","1300.00","1100.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1584","8200","2021-07-03","629","0.00","2500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1585","8201","2021-07-04","500","0.00","0.00","800.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1586","8202","2021-07-04","596","0.00","0.00","1750.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1587","8203","2021-07-04","598","0.00","200.00","800.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1588","8204","2021-07-04","636","0.00","700.00","1400.00","0.00","1100.00","0.00","0.00","0.00","0.00"
"1589","8205","2021-07-04","520","0.00","1000.00","1400.00","0.00","900.00","0.00","0.00","0.00","0.00"
"1590","8206","2021-07-05","553","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1591","8207","2021-07-05","584","0.00","2000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1592","8208","2021-07-05","523","0.00","500.00","1800.00","0.00","1700.00","0.00","0.00","0.00","0.00"
"1593","8209","2021-07-05","569","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1594","8210","2021-07-05","506","0.00","0.00","600.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1595","8211","2021-07-05","562","0.00","3000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1596","8212","2021-07-05","615","0.00","0.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00"
"1597","8213","2021-07-05","667","0.00","700.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1598","8214","2021-07-05","429","0.00","600.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1599","8215","2021-07-05","442","0.00","650.00","250.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1600","8216","2021-07-05","459","0.00","600.00","250.00","0.00","600.00","200.00","200.00","100.00","0.00"
"1601","8217","2021-07-05","563","0.00","1750.00","0.00","0.00","0.00","0.00","0.00","0.00","250.00"
"1602","8218","2021-07-05","634","0.00","1600.00","0.00","0.00","0.00","200.00","200.00","0.00","0.00"
"1603","8219","2021-07-05","612","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1604","8220","2021-07-05","601","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1605","8221","2021-07-05","448","0.00","200.00","2600.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1606","8222","2021-07-05","570","0.00","1600.00","2000.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1607","8223","2021-07-05","511","0.00","300.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1608","8224","2021-07-05","684","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1609","8225","2021-07-05","620","0.00","1000.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1610","8226","2021-07-05","422","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1611","8228","2021-07-06","529","0.00","1250.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1612","8229","2021-07-06","508","0.00","250.00","0.00","0.00","0.00","200.00","150.00","0.00","0.00"
"1613","8230","2021-07-06","653","0.00","1150.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1614","8231","2021-07-06","527","0.00","1300.00","0.00","0.00","0.00","0.00","0.00","50.00","0.00"
"1615","8232","2021-06-30","677","0.00","2100.00","1900.00","0.00","0.00","200.00","200.00","100.00","0.00"
"1616","8234","2021-07-05","460","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1617","8235","2021-07-05","461","0.00","200.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1619","8236","2021-07-06","647","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1620","8237","2021-07-06","492","0.00","0.00","2050.00","0.00","850.00","100.00","0.00","0.00","0.00"
"1621","8238","2021-07-06","454","0.00","0.00","1250.00","0.00","1200.00","0.00","0.00","50.00","0.00"
"1622","8239","2021-07-06","648","0.00","0.00","1100.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1623","8240","2021-07-06","479","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1624","8241","2021-07-06","595","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1625","8242","2021-07-06","453","0.00","0.00","700.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1626","8243","2021-07-06","444","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1627","8244","2021-07-06","614","0.00","300.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1628","8245","2021-07-06","559","0.00","300.00","600.00","0.00","600.00","0.00","0.00","0.00","500.00"
"1629","8246","2021-07-06","643","0.00","1500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1630","8247","2021-07-05","588","0.00","0.00","500.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1631","8248","2021-07-05","603","0.00","0.00","500.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1632","8249","2021-07-05","671","0.00","0.00","0.00","0.00","300.00","0.00","0.00","0.00","0.00"
"1633","8250","2021-07-05","505","0.00","700.00","1800.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1634","8251","2021-07-05","555","0.00","0.00","1900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1635","8252","2021-07-05","415","0.00","1000.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1636","8253","2021-07-05","488","0.00","500.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1637","8254","2021-07-06","467","0.00","500.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1638","8255","2021-07-06","465","0.00","1300.00","0.00","0.00","1200.00","0.00","0.00","0.00","0.00"
"1639","8256","2021-07-06","472","0.00","300.00","700.00","0.00","0.00","0.00","0.00","0.00","0.00"
"1640","8257","2021-07-05","551","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","500.00"
"1641","8258","2021-07-05","644","0.00","0.00","900.00","0.00","600.00","0.00","0.00","0.00","0.00"
"1642","8259","2021-07-05","539","0.00","0.00","400.00","0.00","600.00","0.00","0.00","0.00","500.00"
